Observation_id_boris,Observation.id,Subject,Behavior,Modifier_general,Modifier_specific,Behavior_type,Start_sec,Stop_sec,Duration_sec
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,insect,unidentifiable,POINT,2547.045,2547.045,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,501.001,501.001,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3052.25,3052.25,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3104.903,3104.903,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3201.499,3201.499,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3497.295,3497.295,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3632.43,3632.43,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,obscured,POINT,3690.187,3690.187,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,too small,POINT,1831.631,1831.631,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,feeding chicks,unidentified,too small,POINT,3416.814,3416.814,NA
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,in cavity,None,,STATE,3107.005,3111.209,4.204
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,in cavity,None,,STATE,3417.315,3422.92,5.605
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,in cavity,None,,STATE,3498.295,3502.6,4.305
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,in cavity,None,,STATE,3632.73,3635.833,3.103
2018-06-20_18CTimber_C_proofed,2018-06-20_18CTimber_C,WSPR,in cavity,None,,STATE,3690.688,3694.692,4.004
